date,hospitalisations
2023-01-01,3
2023-01-02,8
2023-01-03,11
2023-01-04,7
2023-01-05,5
2023-01-06,14
2023-01-07,8
2023-01-08,1
2023-01-09,9
2023-01-10,6
2023-01-11,7
2023-01-12,11
2023-01-13,6
2023-01-14,2
2023-01-15,4
2023-01-16,2
2023-01-17,7
2023-01-18,7
2023-01-19,7
2023-01-20,3
2023-01-21,0
2023-01-22,5
2023-01-23,9
2023-01-24,3
2023-01-25,3
2023-01-26,2
2023-01-27,7
2023-01-28,1
2023-01-29,3
2023-01-30,4
2023-01-31,6
2023-02-01,6
2023-02-02,2
2023-02-03,3
2023-02-04,0
2023-02-05,3
2023-02-06,5
2023-02-07,9
2023-02-08,11
2023-02-09,9
2023-02-10,4
2023-02-11,1
2023-02-12,8
2023-02-13,10
2023-02-14,5
2023-02-15,5
2023-02-16,16
2023-02-17,7
2023-02-18,2
2023-02-19,2
2023-02-20,8
2023-02-21,11
2023-02-22,6
2023-02-23,20
2023-02-24,13
2023-02-25,3
2023-02-26,2
2023-02-27,4
2023-02-28,13
2023-03-01,12
2023-03-02,8
2023-03-03,9
2023-03-04,2
2023-03-05,5
2023-03-06,7
2023-03-07,1
2023-03-08,11
2023-03-09,12
2023-03-10,8
2023-03-11,9
2023-03-12,4
2023-03-13,18
2023-03-14,13
2023-03-15,20
2023-03-16,9
2023-03-17,17
2023-03-18,15
2023-03-19,13
2023-03-20,33
2023-03-21,29
2023-03-22,15
2023-03-23,14
2023-03-24,19
2023-03-25,10
2023-03-26,8
2023-03-27,10
2023-03-28,27
2023-03-29,12
2023-03-30,18
2023-03-31,30
2023-04-01,9
2023-04-02,6
2023-04-03,9
2023-04-04,25
2023-04-05,14
2023-04-06,27
2023-04-07,10
2023-04-08,18
2023-04-09,4
2023-04-10,22
2023-04-11,16
2023-04-12,25
2023-04-13,26
2023-04-14,27
2023-04-15,9
2023-04-16,13
2023-04-17,18
2023-04-18,16
2023-04-19,25
2023-04-20,19
2023-04-21,21
2023-04-22,10
2023-04-23,13
2023-04-24,21
2023-04-25,19
2023-04-26,19
2023-04-27,11
2023-04-28,14
2023-04-29,5
2023-04-30,14
2023-05-01,25
2023-05-02,11
2023-05-03,7
2023-05-04,11
2023-05-05,24
2023-05-06,5
2023-05-07,9
2023-05-08,15
2023-05-09,11
2023-05-10,5
2023-05-11,18
2023-05-12,17
2023-05-13,2
2023-05-14,9
2023-05-15,15
2023-05-16,14
2023-05-17,8
2023-05-18,11
2023-05-19,14
2023-05-20,4
2023-05-21,5
2023-05-22,12
2023-05-23,15
2023-05-24,10
2023-05-25,14
2023-05-26,9
2023-05-27,9
2023-05-28,10
2023-05-29,12
2023-05-30,6
